ID	model_path	model_texture	skel_name	scale	cloth_level	prop_base_action_normal	prop_base_action_combat	prop_base_action_sp_opp	prop_base_action_debut	prop_base_action_combat_idle	bx	by	bz	billboard_height_offset	interact_height_offset	withdrawable	paste_mode	meat_type	blood_color	angry_color	prop_npc_ms_by_scale	ride_type	dyn_collide_radius	prop_npc_scripts_action
mwr_ghost_red			male															元素鬼魂	blue	blue				
mwr000_000_l1			male													0		布甲软甲	blue	blue				scripts/actions/yewang_trans_zombie.lua
mwr000_000_l1_ghost																								
mwr000_000_l2_player																								
mwr000_000_l3_player																								
mwr000_000_l30			male													0		布甲软甲	blue	blue				scripts/actions/yewang_trans_zombie.lua
mwr000_000_l30_ghost																								
mwr000_000_l31			male													0		布甲软甲	blue	blue				scripts/actions/yewang_trans_zombie.lua
mwr000_001_l1			male																					scripts/actions/yewang_trans_zombie.lua
mwr000_001_l30			male																					
mwr000_002_l1	characters/male/models/male_wr000.model	characters/male/textures/male_wr000_001d.dds	male																					
mwysh_abai																								
mwz001_000_l1			male																					
mwz002_000_l1			male													0		布甲软甲						
mwz315_yrh_l1			male																					
mwzfnsh_000_l1			male																					
mwzsjn_000_l1			male																					
mwzxwz_000_l1																								
mxbl_000_l1			male																					
mxbl_000_l1_block																								
mxbl_202_l1			male																					
mxfh_000_l1			male																					
mxfh_000_l1_shadow			male																					
mxiyusuicong_102_l1			male																					
mxiyusuicong_200_l1			male																					
mxlwcy_000_l1			male																					
mxlwgqh_000_l1			male																					
mxlwjn_000_l1			male																					
mxlwjn_000_l2			male																					
mxlwlxt_000_l1			male																					
mxsh_000_l1			male															布甲软甲						
mxsy_000_l1																								
myangyongxian_000_l1			male																					
mydc_000_l1			male																					
myiyy_000_fake_l1			male																					
myj_qingyi_l1																								
myj_qingyi_l2																								
myj000_000_f000_h000			male													0		布甲软甲						
myj000_morphface000			male																					
myj601_000_f000_h001			male													0		布甲软甲						
myj601_000_f000_h601			male													0		布甲软甲						
myj601_morphface000			male																					
myj602_000_f000_h602			male													0		布甲软甲						
myj602_000_f000_h602_wuqi			male																					
myj602_morphface000			male																					
myj603_000_f000_h603			male																					
myj606_000_morphface000			male																					
myjjingxiu_000_l1																								
myjjyj_000_l1			male																					
myjqh_000_l1			male																					
myjqm_000_l1			male																					
myjqy_000_l1			male		5																			
myjqy_000_l2																								
myjqy_d45_000_l1			male																					
myjyn_000_l1			male																					
myjyx_000_l1			male																					
myjyx_000_l1_shadow			male																					
myjyx_000_l2			male																					
myjyx_d45_000_l1			male																					
myjyy_000_hy_l1			male		5																			
myjyy_000_l1			male		5																			
myjyy_000_l2			male																					
myjyylz_000_l1																								
myjzy_000_l1			male																					
myjzy_000_l2			male																					
myrh_qm_l1			male																					
mysmer_000_l1			male																					
mysmer_000_l2																								
mysmer_001_l1																								
myy_000_l1																								
myys_duoluoqi_000_l1																								
myys_mouyue_000_l1																								
myz602_000_f000_h023																								
mz302a	models\pendant\weapon\mz302a.model																							
mz303a	models\pendant\weapon\mz303a.model																							
mz304a_001																								
mz304a_002																								
mz304a_003																								
mz304a_004																								
mzf000_000_f000_h000			male													0		布甲软甲						
mzf000_bigbrother			male																					
mzf000_morphface000			male																					
mzf601_000_f000_h001			male																					
mzf601_000_f000_h601			male													0		布甲软甲						
mzf601_morphface000			male																					
mzf602_000_f000_h602			male													0		布甲软甲						
mzf602_000_f000_h602_wuqi			male																					
mzf602_morphface000			male																					
mzf603_000_f000_h603			male																					
mzf604_morphface000			male																					
mzf605_000_f000_l1																								
mzfdy_000_l1			male																					
mzfdy_000_l1_young																								
mzfdy_d45_000_l1			male																					
mzfhryxt_000_l1			male																					
mzfjyj_000_l1			male																					
mzfksy_ghost_000_l1			male																					
mzfqy_000_l1			male																					
mzfqyh_000_l1			male																					
mzfsfy_000_l1			male																					
mzfsfy_d45_000_l1			male																					
mzfskj_000_l1			male																					
mzfyfg_000_hy_l1			male																					
mzfyxt_000_l1_young																								
mzjfbx_000_l1			male																					
mzjfbx_000_l1_ghost			male																					
mztf_000_l1			male																					
mzx_000_l1			male																					
mzx000_000_morphface000			male																					
mzx605_000_morphface000			male																					
mzx606_gxs_000_l1																								
mzxgzy_000_l1			male																					
mzxgzy606_000_l1			male																					
mzxnlsrzx_000_l1			male																					
mzy000_000_f000_h000			male													0		布甲软甲						
mzy000_bigbrother			male																					
mzy000_morphface000			male																					
mzy601_000_f000_h601			male													0		布甲软甲						
mzy601_morphface000			male																					
mzy602_000_f000_h602			male													0		布甲软甲						
mzy602_morphface000			male																					
mzy603_000_f000_h603			male																					
mzy603_000_l1																								
mzy604_000_f001_l1_dps			male																					
mzyej_000_l1			male																					
mzyej_d45_000_l1			male																					
mzyfhx_000_l1																								
mzyfhx_ghost_000_l1			male																					
mzyfws_000_l1			male																					
mzyfws_hurt_000_l1			male																					
mzyfws_tex			male																					
mzyfy_000_l1			male																					
mzyfys_000_l1			male																					
mzyfys_000_l1_young			male																					
mzyfys_d45_000_l1			male																					
mzygyl_000_l1			male																					
mzygyl_000_l1_hy			male																					
mzygyl_000_l1_young			male																					
mzygyl_000_l2_hy																								
mzyjyj_000_l1			male																					
n_jianxin																								
nil			nil								100	100	100											
nil_act_bahemid			nil																					
nil_act_klw_smoke001																								
nil_act_qyrecover001			nil																					
nil_act_spell005			nil																					
nil_act_sydtlls_transform			nil								1500	1500	1500											
nil_act_trail018			nil																					
nil_act_yflight001			nil																					
nil_active_muma			nil																					
nil_active_zaotai																								
nil_activity_beachconch			nil																					
nil_activity_beachstore			nil																					
nil_activity_bubble500_l1																								
nil_activity_chunjiefenwei			nil																					
nil_activity_dajitui			nil																					
nil_activity_daxigua			nil																					
nil_activity_tanghulu			nil																					
nil_activity_xuezi			nil																					
nil_activityconch			nil																					
nil_actor2_skill_ball001			nil																					
