ActionName	type
黄沉水_箭雨攻击_gn_c	通用战斗
黄沉水_箭雨攻击_gn_d	通用战斗
黄沉水_箭雨攻击_gn_e	通用战斗
黄沉水_连续攻击_gn_a	通用战斗
黄沉水_连续攻击_gn_b	通用战斗
黄沉水_连续攻击_gn_c	通用战斗
黄沉水_连续攻击_gn_d	通用战斗
黄沉水_连续攻击_gn_e	通用战斗
黄沉水_普通攻击_gn_a	通用战斗
黄沉水_普通攻击_gn_b	通用战斗
黄沉水_普通攻击_gn_c	通用战斗
黄沉水_普通攻击_gn_d	通用战斗
黄沉水_普通攻击_gn_e	通用战斗
黄沉水_强力攻击_gn_a	通用战斗
黄沉水_强力攻击_gn_b	通用战斗
黄沉水_强力攻击_gn_c	通用战斗
黄沉水_强力攻击_gn_d	通用战斗
黄沉水_强力攻击_gn_e	通用战斗
黄沉水_扇形攻击_gn_a	通用战斗
黄沉水_扇形攻击_gn_b	通用战斗
黄沉水_扇形攻击_gn_c	通用战斗
黄沉水_扇形攻击_gn_d	通用战斗
黄沉水_扇形攻击_gn_e	通用战斗
黄沉水_向后跳跃_gn	通用战斗
黄沉水_向前跳跃_gn	通用战斗
黄沉水_召唤小怪_gn_a	通用战斗
黄沉水_召唤小怪_gn_b	通用战斗
黄沉水_召唤小怪_gn_c	通用战斗
黄沉水_召唤小怪_gn_d	通用战斗
黄沉水_召唤小怪_gn_e	通用战斗
黄鼬法阵	通用战斗
黄鼬法阵a	通用战斗
黄鼬法阵b	通用战斗
黄鼬施法	通用战斗
回避技能_cb	通用战斗
回避技能_cf	通用战斗
回避技能_ds	通用战斗
回避技能_fz	通用战斗
回避技能_gn	通用战斗
回避技能_qr	通用战斗
回避技能_sb	通用战斗
毁坏武器架	通用战斗
彗渊剑阵_a	通用战斗
彗渊剑阵_b	通用战斗
彗渊剑阵_c	通用战斗
火魔_普攻_c	通用战斗
火魔_普攻a_c	通用战斗
火魔_普攻b_c	通用战斗
火魔_远程范围_a	通用战斗
火魔_远程范围_b	通用战斗
火魔_远程范围_c	通用战斗
火魔_远程范围_e	通用战斗
火阵	通用战斗
祸烨莲表演_ball	通用战斗
祸烨莲表演技能_ultra_001_zy	通用战斗
祸烨莲表演技能_ultra_002_zy	通用战斗
机关_吃东西	通用战斗
机关_打开普善香囊_b	通用战斗
机关_打破	通用战斗
机关_点亮明心见性灯_a	通用战斗
机关_点亮明心见性灯_b	通用战斗
机关_点亮明心见性灯_c	通用战斗
机关_伐木_a	通用战斗
机关_伐木_b	通用战斗
机关_伐木_c	通用战斗
机关_伐木没武器_b	通用战斗
机关_伐木没武器_c	通用战斗
机关_喝东西	通用战斗
机关_黄色箭头_loop	通用战斗
机关_回门派隐身_c	通用战斗
机关_火把点燃	通用战斗
机关_火把点燃_青色	通用战斗
机关_获取残剑剑心_a	通用战斗
机关_获取残剑剑心_b	通用战斗
机关_获取残剑剑心_c	通用战斗
机关_获取剑心碎片_a	通用战斗
机关_获取剑心碎片_b	通用战斗
机关_获取剑心碎片_c	通用战斗
机关_获取太极剑意_a	通用战斗
机关_获取太极剑意_b	通用战斗
机关_获取太极剑意_c	通用战斗
机关_将水化冰（仇杀日常）_b	通用战斗
机关_珑瑛回门派_b	通用战斗
机关_妙法回门派_b	通用战斗
机关_青山壶施法_b	通用战斗
机关_神一道天_loop	通用战斗
机关_神一道天传送_b	通用战斗
机关_施法01粉_a	通用战斗
机关_施法01粉_b	通用战斗
机关_施法01粉_c	通用战斗
机关_施法01红_a	通用战斗
机关_施法01红_b	通用战斗
机关_施法01红_c	通用战斗
机关_施法01金_a	通用战斗
机关_施法01金_b	通用战斗
机关_施法01金_c	通用战斗
机关_施法01蓝_a	通用战斗
机关_施法01蓝_b	通用战斗
机关_施法01蓝_c	通用战斗
机关_施法01绿_a	通用战斗
机关_施法01绿_b	通用战斗
机关_施法01绿_c	通用战斗
机关_施法02_a	通用战斗
机关_施法02_b	通用战斗
机关_施法02_c	通用战斗
机关_施法02粉_a	通用战斗
机关_施法02粉_b	通用战斗
机关_施法02粉_c	通用战斗
机关_施法02红_a	通用战斗
机关_施法02红_b	通用战斗
机关_施法02红_c	通用战斗
机关_施法02金_a	通用战斗
机关_施法02金_b	通用战斗
机关_施法02金_c	通用战斗
机关_施法02蓝_a	通用战斗
机关_施法02蓝_b	通用战斗
机关_施法02蓝_c	通用战斗
机关_施法02绿_a	通用战斗
机关_施法02绿_b	通用战斗
机关_施法02绿_c	通用战斗
机关_施法03粉_a	通用战斗
机关_施法03粉_b	通用战斗
机关_施法03粉_c	通用战斗
机关_施法03红_a	通用战斗
机关_施法03红_b	通用战斗
机关_施法03红_c	通用战斗
机关_施法03金_a	通用战斗
机关_施法03金_b	通用战斗
机关_施法03金_c	通用战斗
机关_施法03蓝_a	通用战斗
机关_施法03蓝_b	通用战斗
机关_施法03蓝_c	通用战斗
机关_施法03绿_a	通用战斗
机关_施法03绿_b	通用战斗
机关_施法03绿_b_zf	通用战斗
机关_施法03绿_c	通用战斗
机关_施法04粉_a	通用战斗
机关_施法04粉_b	通用战斗
机关_施法04粉_c	通用战斗
机关_施法04红_a	通用战斗
机关_施法04红_b	通用战斗
机关_施法04红_c	通用战斗
机关_施法04金_a	通用战斗
机关_施法04金_b	通用战斗
机关_施法04金_c	通用战斗
机关_施法04蓝_a	通用战斗
机关_施法04蓝_b	通用战斗
机关_施法04蓝_c	通用战斗
机关_施法04绿_a	通用战斗
机关_施法04绿_b	通用战斗
机关_施法04绿_c	通用战斗
机关_施法05粉_a	通用战斗
机关_施法05粉_b	通用战斗
机关_施法05粉_c	通用战斗
机关_施法05红_a	通用战斗
机关_施法05红_b	通用战斗
机关_施法05红_c	通用战斗
机关_施法05金_a	通用战斗
机关_施法05金_b	通用战斗
机关_施法05金_c	通用战斗
机关_施法05蓝_a	通用战斗
机关_施法05蓝_b	通用战斗
机关_施法05蓝_b_剑	通用战斗
机关_施法05蓝_c	通用战斗
机关_施法05绿_a	通用战斗
机关_施法05绿_b	通用战斗
机关_施法05绿_c	通用战斗
机关_施法07粉_a	通用战斗
机关_施法07粉_b	通用战斗
机关_施法07粉_c	通用战斗
机关_施法07红_a	通用战斗
机关_施法07红_b	通用战斗
机关_施法07红_c	通用战斗
机关_施法07金_a	通用战斗
机关_施法07金_b	通用战斗
机关_施法07金_c	通用战斗
机关_施法07蓝_a	通用战斗
机关_施法07蓝_b	通用战斗
机关_施法07蓝_c	通用战斗
机关_施法07绿_a	通用战斗
机关_施法07绿_b	通用战斗
机关_施法07绿_c	通用战斗
机关_施法粉_a	通用战斗
机关_施法粉_b	通用战斗
机关_施法粉_c	通用战斗
机关_施法红_a	通用战斗
机关_施法红_b	通用战斗
机关_施法红_c	通用战斗
机关_施法降心符_a	通用战斗
机关_施法降心符_b	通用战斗
机关_施法降心符_c	通用战斗
机关_施法金_a	通用战斗
机关_施法金_b	通用战斗
机关_施法金_c	通用战斗
机关_施法蓝_a	通用战斗
机关_施法蓝_b	通用战斗
机关_施法蓝_c	通用战斗
机关_施法绿_a	通用战斗
机关_施法绿_b	通用战斗
机关_施法绿_c	通用战斗
机关_司命回门派_a	通用战斗
机关_司命回门派_b	通用战斗
机关_天玄教传送_b	通用战斗
机关_挖矿_a	通用战斗
机关_挖矿_b	通用战斗
机关_挖矿_c	通用战斗
机关_修理_a	通用战斗
机关_修理_b	通用战斗
机关_修理_c	通用战斗
机关_异芳回门派_b	通用战斗
机关_用瓷杯喝酒	通用战斗
机关_御剑回门派_b	通用战斗
机关_阅读	通用战斗
机关_斩风回门派_b	通用战斗
机关_障目叶施法_b	通用战斗
机关_制作物品_绿	通用战斗
机关_咒隐回门派_b	通用战斗
祭祀大法师_待机表演_fz	通用战斗
坚守技能_cf	通用战斗
坚守技能_cg	通用战斗
坚守技能_cz	通用战斗
坚守技能_qr	通用战斗
监狱_守卫施法01蓝_b	通用战斗
监狱_印信施法07蓝_a	通用战斗
监狱_印信施法07蓝_b	通用战斗
监狱_印信施法07蓝_c	通用战斗
监狱牢头_剑阵灭杀_ds_a	通用战斗
监狱牢头_剑阵灭杀_ds_b	通用战斗
监狱牢头_剑阵灭杀_ds_c	通用战斗
监狱牢头_剑阵灭杀_ds_d	通用战斗
监狱牢头_剑阵灭杀_ds_e	通用战斗
剑技能教学_破霸体_ds_a	通用战斗
剑技能教学_破霸体_ds_b	通用战斗
剑技能教学_破霸体_ds_c	通用战斗
剑技能教学_破霸体_ds_d	通用战斗
剑技能教学_破霸体_ds_e	通用战斗
渐出	通用战斗
渐入	通用战斗
将军_夺命双斧_cz_a	通用战斗
将军_夺命双斧_cz_b	通用战斗
将军_夺命双斧_cz_c	通用战斗
将军_夺命双斧_cz_d	通用战斗
将军_夺命双斧_cz_e	通用战斗
将军_护驾_cz_c	通用战斗
将军_回命斧_cz_a	通用战斗
将军_回命斧_cz_b	通用战斗
将军_回命斧_cz_c	通用战斗
将军_回命斧_cz_d	通用战斗
将军_回命斧_cz_e	通用战斗
将军_普攻_c	通用战斗
将军_普攻_cz_c	通用战斗
将军_普攻a_c	通用战斗
将军_普攻a_cz_c	通用战斗
将军_普攻b_c	通用战斗
将军_普攻b_cz_c	通用战斗
将军_嗜血_cz_a	通用战斗
将军_嗜血_cz_b	通用战斗
将军_嗜血_cz_c	通用战斗
将军_嗜血_cz_d	通用战斗
将军_嗜血_cz_e	通用战斗
将军_撕裂斧_cz_a	通用战斗
将军_撕裂斧_cz_b	通用战斗
将军_撕裂斧_cz_c	通用战斗
将军_撕裂斧_cz_d	通用战斗
将军_撕裂斧_cz_e	通用战斗
将军_追命斧_cz_a	通用战斗
将军_追命斧_cz_b	通用战斗
将军_追命斧_cz_c	通用战斗
将军_追命斧_cz_d	通用战斗
将军_追命斧_cz_e	通用战斗
僵尸碧油唧_丢头_a	通用战斗
僵尸碧油唧_丢头_c	通用战斗
僵尸碧油唧_丢头_e	通用战斗
降灵舞祭光柱消失后	通用战斗
降灵舞祭祭香施法	通用战斗
结界持续	通用战斗
金阿尼	通用战斗
金球	通用战斗
金色待机	通用战斗
金色启动	通用战斗
金色阵法	通用战斗
金色准备_a	通用战斗
金色准备_b	通用战斗
金色准备_c	通用战斗
金阵	通用战斗
进阶武睿_技能E_c	通用战斗
进阶武睿_技能I_c	通用战斗
进阶武睿_技能M_a	通用战斗
进阶武睿_技能M_b	通用战斗
进阶武睿_技能M_c	通用战斗
进阶武睿_近战普攻_c	通用战斗
进阶武睿_近战普攻a_c	通用战斗
进阶武睿_近战普攻b_c	通用战斗
进阶武睿_魔剑垂落_a	通用战斗
进阶武睿_魔剑垂落_c	通用战斗
进阶武睿_魔剑垂落_e	通用战斗
进阶武睿_位移	通用战斗
进阶武睿_邪剑能量释放_a	通用战斗
进阶武睿_邪剑能量释放_b	通用战斗
进阶武睿_邪剑能量释放_c	通用战斗
进阶武睿_心魔分身_a	通用战斗
进阶武睿_心魔分身_c	通用战斗
进阶武睿_心魔分身_e	通用战斗
进阶武睿_召唤兵器形成剑雨_a	通用战斗
进阶武睿_召唤兵器形成剑雨_b	通用战斗
进阶武睿_召唤兵器形成剑雨_c	通用战斗
进阶武睿_召唤兵器形成剑雨_d	通用战斗
进阶武睿_召唤兵器形成剑雨_e	通用战斗
进阶武睿_召唤军马_a	通用战斗
进阶武睿_召唤军马_b	通用战斗
进阶武睿_召唤军马_c	通用战斗
进阶武睿_召唤士兵保护_a	通用战斗
进阶武睿_召唤士兵保护_b	通用战斗
进阶武睿_召唤士兵保护_c	通用战斗
进阶武睿_召唤士兵屠杀乱民_a	通用战斗
进阶武睿_召唤士兵屠杀乱民_b	通用战斗
进阶武睿_召唤士兵屠杀乱民_c	通用战斗
进阶武睿_召唤士兵屠杀乱民_d	通用战斗
进阶武睿_召唤士兵屠杀乱民_e	通用战斗
进阶武睿_重击_a	通用战斗
进阶武睿_重击_b	通用战斗
进阶武睿_重击_c	通用战斗
进阶武睿_重击_d	通用战斗
进阶武睿_重击_e	通用战斗
进入二阶段	通用战斗
惊蛰教传送阵	通用战斗
惊蛰教法阵残破1	通用战斗
惊蛰教法阵残破2	通用战斗
惊蛰教施法_b	通用战斗
惊蛰教使者_大暗球_fz_a	通用战斗
惊蛰教使者_大暗球_fz_b	通用战斗
惊蛰教使者_大暗球_fz_c	通用战斗
惊蛰教使者_大暗球_fz_d	通用战斗
惊蛰教使者_大暗球_fz_e	通用战斗
惊蛰教使者_大火球_fz_a	通用战斗
惊蛰教使者_大火球_fz_b	通用战斗
惊蛰教使者_大火球_fz_c	通用战斗
惊蛰教使者_大火球_fz_d	通用战斗
惊蛰教使者_大火球_fz_e	通用战斗
惊蛰教使者_荒神护体_fz_a	通用战斗
惊蛰教使者_荒神护体_fz_b	通用战斗
惊蛰教使者_荒神护体_fz_c	通用战斗
惊蛰教使者_荒神护体_fz_d	通用战斗
惊蛰教使者_荒神护体_fz_e	通用战斗
惊蛰教使者_普通攻击_fz_c	通用战斗
惊蛰教使者_普通攻击a_fz_c	通用战斗
惊蛰教使者_普通攻击b_fz_c	通用战斗
竞技场红方基地	通用战斗
竞技场红方墙	通用战斗
竞技场蓝方基地	通用战斗
竞技场蓝方墙	通用战斗
敬沅姬_进入镜子_a	通用战斗
敬沅姬_进入镜子_c	通用战斗
敬沅姬_进入镜子_d	通用战斗
敬沅姬_进入镜子_e	通用战斗
敬沅姬_普攻_c	通用战斗
敬沅姬_普攻a_c	通用战斗
敬沅姬_全屏攻击_a	通用战斗
敬沅姬_全屏攻击_c	通用战斗
敬沅姬_全屏攻击_e	通用战斗
敬沅姬_扇形范围_a	通用战斗
敬沅姬_扇形范围_b	通用战斗
敬沅姬_扇形范围_c	通用战斗
敬沅姬_扇形范围_e	通用战斗
敬沅姬_预判攻击_a	通用战斗
敬沅姬_预判攻击_c	通用战斗
敬沅姬_预判攻击_e	通用战斗
敬沅姬_预知BUFF_a	通用战斗
敬沅姬_预知BUFF_c	通用战斗
敬沅姬_预知BUFF_e	通用战斗
敬沅姬_直线激光_a	通用战斗
敬沅姬_直线激光_b	通用战斗
敬沅姬_直线激光_c	通用战斗
敬沅姬_直线激光_e	通用战斗
敬沅姬_重击_a	通用战斗
敬沅姬_重击_b	通用战斗
敬沅姬_重击_c	通用战斗
敬沅姬_重击_e	通用战斗
静水幽莲_a	通用战斗
静水幽莲_b	通用战斗
静水幽莲_d	通用战斗
静水幽莲_e	通用战斗
静影沉璧术_a	通用战斗
静影沉璧术_c	通用战斗
镜光扫射_a	通用战斗
镜光扫射_b	通用战斗
镜光扫射_c	通用战斗
镜光吸魂_a	通用战斗
镜光吸魂_b	通用战斗
镜光吸魂_c	通用战斗
酒壶	通用战斗
就餐_cf	通用战斗
就餐_cg	通用战斗
就餐_ds	通用战斗
就餐_dsn	通用战斗
就餐_sb	通用战斗
聚集	通用战斗
聚集_cb	通用战斗
聚集_cg	通用战斗
聚集_cz	通用战斗
聚集_ds	通用战斗
聚集_gn	通用战斗
聚集_sb	通用战斗
聚集_ss	通用战斗
军官冤魂_大型箭雨_cb_a	通用战斗
军官冤魂_大型箭雨_cb_c	通用战斗
军官冤魂_大型箭雨_cb_e	通用战斗
军官冤魂_近战普攻_cb_c	通用战斗
军官冤魂_近战普攻a_cb_c	通用战斗
军官冤魂_近战普攻b_cb_c	通用战斗
军官冤魂_狂暴攻击_cb_a	通用战斗
军官冤魂_狂暴攻击_cb_b	通用战斗
军官冤魂_狂暴攻击_cb_c	通用战斗
军官冤魂_狂暴攻击_cb_d	通用战斗
军官冤魂_狂暴攻击_cb_e	通用战斗
军官冤魂_矛雨攻击_cb_a	通用战斗
军官冤魂_矛雨攻击_cb_b	通用战斗
军官冤魂_矛雨攻击_cb_c	通用战斗
军官冤魂_矛雨攻击_cb_d	通用战斗
军官冤魂_矛雨攻击_cb_e	通用战斗
军官冤魂_前后攻击_cb_a	通用战斗
军官冤魂_前后攻击_cb_b	通用战斗
军官冤魂_前后攻击_cb_c	通用战斗
军官冤魂_前后攻击_cb_d	通用战斗
军官冤魂_前后攻击_cb_e	通用战斗
军官冤魂_锁定掷枪_cb_a	通用战斗
军官冤魂_锁定掷枪_cb_b	通用战斗
军官冤魂_锁定掷枪_cb_c	通用战斗
军官冤魂_锁定掷枪_cb_d	通用战斗
军官冤魂_锁定掷枪_cb_e	通用战斗
军官冤魂_挑刺_cb_a	通用战斗
军官冤魂_挑刺_cb_b	通用战斗
军官冤魂_挑刺_cb_c	通用战斗
军官冤魂_挑刺_cb_d	通用战斗
军官冤魂_挑刺_cb_e	通用战斗
军官冤魂_远程单体_cb_a	通用战斗
军官冤魂_远程单体_cb_b	通用战斗
军官冤魂_远程单体_cb_c	通用战斗
军官冤魂_远程单体_cb_d	通用战斗
军官冤魂_远程单体_cb_e	通用战斗
军官冤魂_远程群体_cb_a	通用战斗
军官冤魂_远程群体_cb_b	通用战斗
军官冤魂_远程群体_cb_c	通用战斗
军官冤魂_远程群体_cb_d	通用战斗
军官冤魂_远程群体_cb_e	通用战斗
军官冤魂_召唤鬼魂_cb_c	通用战斗
军官冤魂_左右攻击_cb_a	通用战斗
军官冤魂_左右攻击_cb_b	通用战斗
军官冤魂_左右攻击_cb_c	通用战斗
军官冤魂_左右攻击_cb_d	通用战斗
军官冤魂_左右攻击_cb_e	通用战斗
卡桑度战_捕鼠夹_a	通用战斗
卡桑度战_捕鼠夹_b	通用战斗
卡桑度战_捕鼠夹_c	通用战斗
卡桑度战_捕鼠夹_d	通用战斗
卡桑度战_捕鼠夹_e	通用战斗
卡桑度战_毒刺_a	通用战斗
卡桑度战_毒刺_b	通用战斗
卡桑度战_毒刺_c	通用战斗
卡桑度战_毒刺_d	通用战斗
卡桑度战_毒刺_e	通用战斗
卡桑度战_近战范围_sb_a	通用战斗
卡桑度战_近战范围_sb_b	通用战斗
卡桑度战_近战范围_sb_c	通用战斗
卡桑度战_近战范围_sb_d	通用战斗
卡桑度战_近战范围_sb_e	通用战斗
卡桑度战_近战强力_sb_a	通用战斗
卡桑度战_近战强力_sb_b	通用战斗
卡桑度战_近战强力_sb_c	通用战斗
卡桑度战_近战强力_sb_d	通用战斗
卡桑度战_近战强力_sb_e	通用战斗
卡桑度战_精神风暴_fz_a	通用战斗
卡桑度战_精神风暴_fz_b	通用战斗
卡桑度战_精神风暴_fz_c	通用战斗
卡桑度战_精神风暴_fz_d	通用战斗
卡桑度战_精神风暴_fz_e	通用战斗
卡桑度战_连续斩击_a	通用战斗
卡桑度战_连续斩击_b	通用战斗
卡桑度战_连续斩击_c	通用战斗
卡桑度战_连续斩击_d	通用战斗
卡桑度战_连续斩击_e	通用战斗
卡桑度战_临终诅咒_fz	通用战斗
卡桑度战_普攻_c	通用战斗
卡桑度战_普攻_sb_c	通用战斗
卡桑度战_普攻a_c	通用战斗
卡桑度战_普攻a_sb_c	通用战斗
卡桑度战_普攻b_c	通用战斗
卡桑度战_普攻b_sb_c	通用战斗
卡桑度战_强力眼部光束_a	通用战斗
卡桑度战_强力眼部光束_c	通用战斗
卡桑度战_强力眼部光束_e	通用战斗
卡桑度战_群体回复_a	通用战斗
卡桑度战_群体回复_b	通用战斗
卡桑度战_群体回复_c	通用战斗
卡桑度战_群体回复_d	通用战斗
卡桑度战_群体回复_e	通用战斗
卡桑度战_突进_sb_a	通用战斗
卡桑度战_突进_sb_b	通用战斗
卡桑度战_突进_sb_c	通用战斗
卡桑度战_突进_sb_d	通用战斗
卡桑度战_突进_sb_e	通用战斗
卡桑度战_眼部光束_a	通用战斗
卡桑度战_眼部光束_c	通用战斗
卡桑度战_眼部光束_e	通用战斗
卡桑度战_堙兽冲锋_a	通用战斗
卡桑度战_堙兽冲锋_b	通用战斗
卡桑度战_堙兽冲锋_c	通用战斗
卡桑度战_堙兽冲锋_d	通用战斗
卡桑度战_堙兽冲锋_e	通用战斗
卡桑度战_堙兽冲锋_f	通用战斗
