ID	name	filepath	type
ftxj000_000_f000.avatar	天玄教弟子1	asset\avatar	0
mtxj000_100_morphface000.avatar	天玄教弟子10	asset\avatar	0
mtxj000_200_f000.avatar	天玄教弟子11	asset\avatar	0
ftxj000_000_f000_h001.avatar	天玄教弟子2	asset\avatar	0
ftxj000_100_morphface000.avatar	天玄教弟子3	asset\avatar	0
ftxj000_200_f000.avatar	天玄教弟子4	asset\avatar	0
ftxj000_200_morphface000.avatar	天玄教弟子5	asset\avatar	0
ftxj000_300_f000.avatar	天玄教弟子6	asset\avatar	0
mtxj000_000_f000_h001.avatar	天玄教弟子8	asset\avatar	0
mtxj000_100_f000.avatar	天玄教弟子9	asset\avatar	0
nil_d44_txjfaqi.avatar	天玄教法器	asset\avatar	0
nil_m59_txj000_l1.avatar	天玄教法阵1	asset\avatar	0
nil_scene_spell001.avatar	天玄教法阵2	asset\avatar	0
nil_gear_252.avatar	天玄教机关	asset\avatar	0
mtxjboy_000_l1.avatar	天玄教少年	asset\avatar	0
ltxj000_000_l1.avatar	天玄教少女	asset\avatar	0
ftxj000_000_f000_htxj001.avatar	天玄教守卫1	asset\avatar	0
ftxj001_100_f000.avatar	天玄教守卫2	asset\avatar	0
mjh006_202_f000.avatar	天玄教细作	asset\avatar	0
fgirltxj_000_l1.avatar	天玄教小师妹1	asset\avatar	0
fgirltxj_000_l2.avatar	天玄教小师妹2	asset\avatar	0
mtxj300_000_f000.avatar	天玄师兄	asset\avatar	0
b002_huayao.avatar	天雨花	asset\avatar	0
mztf_000_l1.avatar	田丰	asset\avatar	0
gzw259.avatar	田螺姑娘	asset\avatar	0
lyf606_000_l1.avatar	田蔓蔓	asset\avatar	8
pet_animal_001_childrenday.avatar	田蜜蜜	asset\avatar	0
pet_flexagon_main_004_childrenday.avatar	田蜜蜜的货物	asset\avatar	0
nil_scene_smoke201.avatar	调查妖气	asset\avatar	0
water1_000_l5.avatar	调皮的水灵	asset\avatar	0
water2_000_l25.avatar	调皮的小水灵	asset\avatar	0
adorable_zombie_with_littlecap.avatar	跳跳1	asset\avatar	0
adorable_zombie_withcap.avatar	跳跳2	asset\avatar	0
nil_special_sign506.avatar	跳跃点	asset\avatar	0
nil_zficon500.avatar	跳跃点标记	asset\avatar	0
nil_spell560.avatar	跳跃终点	asset\avatar	0
fjh000_000_f006_h006.avatar	铁红泪	asset\avatar	0
gear_132.avatar	铁栏门	asset\avatar	0
b06_building_002.avatar	停戍台鸢座	asset\avatar	0
nil_switchwood.avatar	通往木幻境	asset\avatar	0
nil_passageway.avatar	通用传送特效	asset\avatar	0
nil_patharrow.avatar	通用路径指引	asset\avatar	0
plant_397a.avatar	同生枝	asset\avatar	0
cat_th_000_l1.avatar	铜狴	asset\avatar	0
nil_light_473_l1.avatar	铜风铃	asset\avatar	0
plant_158.avatar	痛痛菇	asset\avatar	0
hypr_000_l34_changshi.avatar	偷盗小妖	asset\avatar	0
mwr000_000_l1.avatar	偷吸阴气的夜魍	asset\avatar	0
hrjs_000_l20.avatar	偷袭的荒人	asset\avatar	0
jkh_head.avatar	头顶堙兽	asset\avatar	0
gear_dice.avatar	骰子	asset\avatar	0
platform_10_m1.avatar	透明墙	asset\avatar	0
mjh511_000_f000_h511.avatar	屠杰	asset\avatar	0
tdgg_m58_Cristal.avatar	土地公公	asset\avatar	0
pet_kite_main_005.avatar	土豆儿	asset\avatar	0
ball_stone_000_l1.avatar	土核	asset\avatar	0
earth_000_l1.avatar	土莲公	asset\avatar	0
earth1_000_l1.avatar	土灵	asset\avatar	0
elemental_005_l1.avatar	土灵卫	asset\avatar	0
spider_006_l1.avatar	土灵蛛	asset\avatar	0
item_461c_tutechan.avatar	土特产	asset\avatar	0
tdpp_000_l20.avatar	土也婆婆	asset\avatar	0
earth1_000_l3.avatar	土一阶	asset\avatar	0
nil_earthball.avatar	土罩子	asset\avatar	0
tuzi_000_l1.avatar	兔子1	asset\avatar	0
tuzi_000_traintoys.avatar	兔子2	asset\avatar	0
sm_pet_dps_001.avatar	兔子雕像	asset\avatar	5
wood2_m62_kxj.avatar	柁生	asset\avatar	0
plant_214_m62_2_ice.avatar	柁生的新树	asset\avatar	0
nil_m62_tuoshenggongju.avatar	柁先生的实验工具	asset\avatar	0
bigfrog_000_l1_treasure.avatar	蛙1	asset\avatar	0
bigfrog_gem001.avatar	蛙2	asset\avatar	0
msoul_000_l23_enstatile.avatar	顽火故地守护灵	asset\avatar	0
s25_building_002_000l1.avatar	顽火石板	asset\avatar	0
h01_prop_stationery_007.avatar	顽火石的由来	asset\avatar	0
m61_building_003b.avatar	顽火石碎片	asset\avatar	0
earth2_000_l2_playfire.avatar	顽火土二阶	asset\avatar	0
mjh007_200_f000.avatar	顽火族抱娃	asset\avatar	0
furniture_adorn_107.avatar	顽火族的法器1	asset\avatar	0
gear_294d.avatar	顽火族的法器2	asset\avatar	0
mjh007_201_f000.avatar	顽火族氛围男1	asset\avatar	0
mjh007_202_f000.avatar	顽火族氛围男2	asset\avatar	0
earth1_001_l1.avatar	顽灵	asset\avatar	0
ftxjwtl_000_l1.avatar	婉汀兰	asset\avatar	0
mtgwdt_000_l1.avatar	万鼎天	asset\avatar	1
light_411a.avatar	万民伞1	asset\avatar	0
light_420_umbrella.avatar	万民伞2	asset\avatar	0
mtgwms_000_l1.avatar	万木苏	asset\avatar	1
mwpj_000_l1.avatar	万鹏举	asset\avatar	0
mjh507_100_f000_h507_m59ghost.avatar	万人坑底怨灵	asset\avatar	0
mjh001_201_l1.avatar	汪鲁	asset\avatar	0
mhyp_000_l1.avatar	王大爷	asset\avatar	0
mqlzmwsh_000_l1.avatar	王誓浒	asset\avatar	0
nil_txj_xiancao_withoutbottle.avatar	王孙草	asset\avatar	0
dark1_dark_ghost.avatar	枉死的芳芜洲怨灵	asset\avatar	0
msydt_000_l1_changshi.avatar	枉死的神一道天弟子	asset\avatar	0
fatmouse_000_l30_changshi.avatar	枉死的鼠妖游魂	asset\avatar	0
ftxj_000_l1_changshi.avatar	枉死的天玄教弟子	asset\avatar	0
thinghost_000_l1_changshi.avatar	枉死闺秀	asset\avatar	0
mjh006_000_changshi.avatar	枉死剑客	asset\avatar	0
mjh500_101_l3_changshi.avatar	枉死猎户	asset\avatar	0
mwr000_000_l2_player.avatar	魍魉成男1	asset\avatar	0
mwr000_000_l3_player.avatar	魍魉成男2	asset\avatar	0
mwr000_001_l1.avatar	魍魉成男3	asset\avatar	0
mwrsummon1_001_l1.avatar	魍魉成男4	asset\avatar	0
mwrsummon2_001_l1.avatar	魍魉成男5	asset\avatar	0
mwrsummon3_001_l1.avatar	魍魉成男6	asset\avatar	0
mwrsummon4_001_l1.avatar	魍魉成男7	asset\avatar	0
fwr000_000_l2_player.avatar	魍魉成女1	asset\avatar	0
fwr000_000_l3_player.avatar	魍魉成女2	asset\avatar	0
fwr000_000_l31.avatar	魍魉成女3	asset\avatar	0
fwr000_001_l1.avatar	魍魉成女4	asset\avatar	0
mwr_000_l2.avatar	魍人侍卫	asset\avatar	0
hmdb_002_l1.avatar	望江口蛤蟆人	asset\avatar	0
huyao_000_l31.avatar	威破天	asset\avatar	0
fsrc_003_l2.avatar	围攻的食人鲳	asset\avatar	0
drop_jewel_002_l2.avatar	未成形的灵柯玉	asset\avatar	0
nil_m62_longmailingqi.avatar	未淬炼的龙脉灵力	asset\avatar	0
nil_plant_214_meshcristal.avatar	未知仙草	asset\avatar	0
fzywj_000_l1.avatar	温箐	asset\avatar	6
home_pool.avatar	温泉	asset\avatar	0
mjh511_200_f000_h501_m59.avatar	温韦	asset\avatar	0
m04_building_290.avatar	瘟邪壶1	asset\avatar	0
m04_building_290_mark.avatar	瘟邪壶2	asset\avatar	0
fjh003_201_morphface000.avatar	文依心	asset\avatar	0
fjh007_004_f000.avatar	闻香楼花魁	asset\avatar	0
turtle_000_l1.avatar	乌龟1	asset\avatar	0
turtle_000_l2.avatar	乌龟2	asset\avatar	0
turtle_000_l3.avatar	乌龟3	asset\avatar	0
turtle_000_traintoys.avatar	乌龟4	asset\avatar	0
mtxjwm_000_l1.avatar	乌芒1	asset\avatar	0
mtxjwm_000_l2.avatar	乌芒2	asset\avatar	0
flea_mbeast_fysk_001_l1.avatar	乌靡推丸	asset\avatar	0
b021_saber_yhwyy_l1.avatar	乌夜羽1	asset\avatar	0
fhzwyy_000_l1.avatar	乌夜羽2	asset\avatar	0
fnj001_000_l1.avatar	乌诏女刺客	asset\avatar	0
mnj001_000_l1.avatar	乌诏士兵甲	asset\avatar	0
mnj001_000_wzdw.avatar	乌诏王	asset\avatar	0
fnj001_000_wzwh.avatar	乌诏王后	asset\avatar	0
portal_dungeons_d55.avatar	乌诏夜摩城	asset\avatar	0
lwz000_000_l1.avatar	乌诏夜魔城少女1	asset\avatar	0
lwz000_001_l1.avatar	乌诏夜魔城少女2	asset\avatar	0
lwz000_002_l1.avatar	乌诏夜魔城少女3	asset\avatar	0
furniture_box_018b_l1.avatar	巫蛊娃娃	asset\avatar	0
nil_stone564.avatar	无根之雪	asset\avatar	0
fbirdman_queen_l1.avatar	无翎	asset\avatar	0
mjh511_200_f000_h501.avatar	无名乞丐	asset\avatar	0
elemental_003_l1_changshi.avatar	无名怨灵	asset\avatar	0
metal2_001_l3_changshi.avatar	无名之魂	asset\avatar	0
b008_silver_000_l1_changshi.avatar	无头将军	asset\avatar	0
mjh507_kuijia_m58.avatar	无主的兵器	asset\avatar	0
nil_ths_goldspell500.avatar	五灵休徵阵·金1	asset\avatar	0
ths_goldspell500.avatar	五灵休徵阵·金2	asset\avatar	0
b019_death_000_l1.avatar	五瘟戮圣镰	asset\avatar	0
nil_special_bullet006.avatar	五瘟戮圣镰碎片	asset\avatar	0
h01_object_other_026.avatar	午后时光	asset\avatar	0
huyao_000_l32.avatar	武道大师	asset\avatar	0
fatmouse_000_l25.avatar	武道学徒	asset\avatar	0
st000a_000.avatar	武器1	asset\avatar	0
st000a_003.avatar	武器10	asset\avatar	0
st007a_000_2.avatar	武器100	asset\avatar	0
st007a_001.avatar	武器101	asset\avatar	0
st007a_001_1.avatar	武器102	asset\avatar	0
st007a_001_2.avatar	武器103	asset\avatar	0
st007a_002.avatar	武器104	asset\avatar	0
st007a_002_1.avatar	武器105	asset\avatar	0
st007a_002_2.avatar	武器106	asset\avatar	0
st008a_000.avatar	武器107	asset\avatar	0
st008a_000_1.avatar	武器108	asset\avatar	0
st008a_000_2.avatar	武器109	asset\avatar	0
st000a_003_1.avatar	武器11	asset\avatar	0
st008a_001.avatar	武器110	asset\avatar	0
st008a_001_1.avatar	武器111	asset\avatar	0
st008a_001_2.avatar	武器112	asset\avatar	0
st008a_002.avatar	武器113	asset\avatar	0
st008a_002_1.avatar	武器114	asset\avatar	0
st008a_002_2.avatar	武器115	asset\avatar	0
st009a_000.avatar	武器116	asset\avatar	0
st009a_000_1.avatar	武器117	asset\avatar	0
st009a_000_2.avatar	武器118	asset\avatar	0
st009a_001.avatar	武器119	asset\avatar	0
st000a_003_2.avatar	武器12	asset\avatar	0
st009a_001_1.avatar	武器120	asset\avatar	0
st009a_001_2.avatar	武器121	asset\avatar	0
st009a_002.avatar	武器122	asset\avatar	0
st009a_002_1.avatar	武器123	asset\avatar	0
st009a_002_2.avatar	武器124	asset\avatar	0
st010a_000.avatar	武器125	asset\avatar	0
st010a_000_1.avatar	武器126	asset\avatar	0
st010a_000_2.avatar	武器127	asset\avatar	0
st010a_000orange.avatar	武器128	asset\avatar	0
st010a_000orange_1.avatar	武器129	asset\avatar	0
st001a_000.avatar	武器13	asset\avatar	0
st010a_000orange_2.avatar	武器130	asset\avatar	0
st010a_001.avatar	武器131	asset\avatar	0
st010a_001_1.avatar	武器132	asset\avatar	0
st010a_001_2.avatar	武器133	asset\avatar	0
st010a_001orange.avatar	武器134	asset\avatar	0
st010a_001orange_1.avatar	武器135	asset\avatar	0
st010a_001orange_2.avatar	武器136	asset\avatar	0
st011a_000orange.avatar	武器137	asset\avatar	0
st011a_000orange_1.avatar	武器138	asset\avatar	0
st011a_000orange_2.avatar	武器139	asset\avatar	0
st001a_000_1.avatar	武器14	asset\avatar	0
st011a_001orange.avatar	武器140	asset\avatar	0
st011a_001orange_1.avatar	武器141	asset\avatar	0
st011a_001orange_2.avatar	武器142	asset\avatar	0
st012a_000.avatar	武器143	asset\avatar	0
st012a_000_1.avatar	武器144	asset\avatar	0
st012a_000_2.avatar	武器145	asset\avatar	0
st013a_000.avatar	武器146	asset\avatar	0
st013a_000_1.avatar	武器147	asset\avatar	0
st013a_000_2.avatar	武器148	asset\avatar	0
st013a_000orange.avatar	武器149	asset\avatar	0
st001a_000_2.avatar	武器15	asset\avatar	0
st013a_000orange_1.avatar	武器150	asset\avatar	0
st013a_000orange_2.avatar	武器151	asset\avatar	0
st013a_001orange.avatar	武器152	asset\avatar	0
st013a_001orange_1.avatar	武器153	asset\avatar	0
st013a_001orange_2.avatar	武器154	asset\avatar	0
st015a_000.avatar	武器155	asset\avatar	0
st015a_000_1.avatar	武器156	asset\avatar	0
st015a_000_2.avatar	武器157	asset\avatar	0
st020a_000.avatar	武器158	asset\avatar	0
st020a_000_1.avatar	武器159	asset\avatar	0
st001a_001.avatar	武器16	asset\avatar	0
st020a_000_2.avatar	武器160	asset\avatar	0
st020a_001.avatar	武器161	asset\avatar	0
st020a_001_1.avatar	武器162	asset\avatar	0
st020a_001_2.avatar	武器163	asset\avatar	0
st020a_002.avatar	武器164	asset\avatar	0
st020a_002_1.avatar	武器165	asset\avatar	0
st020a_002_2.avatar	武器166	asset\avatar	0
st020a_003.avatar	武器167	asset\avatar	0
st020a_003_1.avatar	武器168	asset\avatar	0
st020a_003_2.avatar	武器169	asset\avatar	0
st001a_001_1.avatar	武器17	asset\avatar	0
st023a_000.avatar	武器170	asset\avatar	0
st023a_000_1.avatar	武器171	asset\avatar	0
st023a_000_2.avatar	武器172	asset\avatar	0
st023a_001.avatar	武器173	asset\avatar	0
st023a_001_1.avatar	武器174	asset\avatar	0
st023a_001_2.avatar	武器175	asset\avatar	0
st023a_002.avatar	武器176	asset\avatar	0
st023a_002_1.avatar	武器177	asset\avatar	0
st023a_002_2.avatar	武器178	asset\avatar	0
st023a_003.avatar	武器179	asset\avatar	0
st001a_001_2.avatar	武器18	asset\avatar	0
st023a_003_1.avatar	武器180	asset\avatar	0
st023a_003_2.avatar	武器181	asset\avatar	0
st023a_003_long.avatar	武器182	asset\avatar	0
st023a_1_003.avatar	武器183	asset\avatar	0
st023a_2_003.avatar	武器184	asset\avatar	0
st024a_000.avatar	武器185	asset\avatar	0
st024a_000_1.avatar	武器186	asset\avatar	0
st024a_000_2.avatar	武器187	asset\avatar	0
st024a_001.avatar	武器188	asset\avatar	0
st024a_001_1.avatar	武器189	asset\avatar	0
st001a_002.avatar	武器19	asset\avatar	0
st024a_001_2.avatar	武器190	asset\avatar	0
st024a_002.avatar	武器191	asset\avatar	0
st024a_002_1.avatar	武器192	asset\avatar	0
st024a_002_2.avatar	武器193	asset\avatar	0
st024a_003.avatar	武器194	asset\avatar	0
st024a_003_1.avatar	武器195	asset\avatar	0
st024a_003_2.avatar	武器196	asset\avatar	0
st201a_000.avatar	武器197	asset\avatar	0
st201a_2.avatar	武器198	asset\avatar	0
st601a_000.avatar	武器199	asset\avatar	0
st000a_000_1.avatar	武器2	asset\avatar	0
st001a_002_1.avatar	武器20	asset\avatar	0
st601a_000_1.avatar	武器200	asset\avatar	0
st601a_000_2.avatar	武器201	asset\avatar	0
sh300a_000d.avatar	武器202	asset\avatar	0
st001a_002_2.avatar	武器21	asset\avatar	0
st001a_003.avatar	武器22	asset\avatar	0
st001a_003_1.avatar	武器23	asset\avatar	0
st001a_003_2.avatar	武器24	asset\avatar	0
st001a_004.avatar	武器25	asset\avatar	0
st001a_004_1.avatar	武器26	asset\avatar	0
st001a_004_2.avatar	武器27	asset\avatar	0
st002a_000.avatar	武器28	asset\avatar	0
st002a_000_1.avatar	武器29	asset\avatar	0
st000a_000_2.avatar	武器3	asset\avatar	0
st002a_000_2.avatar	武器30	asset\avatar	0
st002a_001.avatar	武器31	asset\avatar	0
st002a_001_1.avatar	武器32	asset\avatar	0
st002a_001_2.avatar	武器33	asset\avatar	0
st002a_002.avatar	武器34	asset\avatar	0
st002a_002_1.avatar	武器35	asset\avatar	0
st002a_002_2.avatar	武器36	asset\avatar	0
st002a_003.avatar	武器37	asset\avatar	0
st002a_003_1.avatar	武器38	asset\avatar	0
st002a_003_2.avatar	武器39	asset\avatar	0
st000a_001.avatar	武器4	asset\avatar	0
st002a_004.avatar	武器40	asset\avatar	0
st002a_004_1.avatar	武器41	asset\avatar	0
st002a_004_2.avatar	武器42	asset\avatar	0
st003a_000.avatar	武器43	asset\avatar	0
st003a_000_1.avatar	武器44	asset\avatar	0
st003a_000_2.avatar	武器45	asset\avatar	0
st003a_001.avatar	武器46	asset\avatar	0
st003a_001_1.avatar	武器47	asset\avatar	0
st003a_001_2.avatar	武器48	asset\avatar	0
st003a_002.avatar	武器49	asset\avatar	0
st000a_001_1.avatar	武器5	asset\avatar	0
st003a_002_1.avatar	武器50	asset\avatar	0
st003a_002_2.avatar	武器51	asset\avatar	0
st003a_003.avatar	武器52	asset\avatar	0
st003a_003_1.avatar	武器53	asset\avatar	0
st003a_003_2.avatar	武器54	asset\avatar	0
st003a_004.avatar	武器55	asset\avatar	0
st003a_004_1.avatar	武器56	asset\avatar	0
st003a_004_2.avatar	武器57	asset\avatar	0
st004a_000.avatar	武器58	asset\avatar	0
st004a_000_1.avatar	武器59	asset\avatar	0
st000a_001_2.avatar	武器6	asset\avatar	0
st004a_000_2.avatar	武器60	asset\avatar	0
st004a_001.avatar	武器61	asset\avatar	0
st004a_001_1.avatar	武器62	asset\avatar	0
st004a_001_2.avatar	武器63	asset\avatar	0
st004a_002.avatar	武器64	asset\avatar	0
st004a_002_1.avatar	武器65	asset\avatar	0
st004a_002_2.avatar	武器66	asset\avatar	0
st004a_003.avatar	武器67	asset\avatar	0
st004a_003_1.avatar	武器68	asset\avatar	0
st004a_003_2.avatar	武器69	asset\avatar	0
st000a_002.avatar	武器7	asset\avatar	0
st004a_004.avatar	武器70	asset\avatar	0
st004a_004_1.avatar	武器71	asset\avatar	0
st004a_004_2.avatar	武器72	asset\avatar	0
st005a_000.avatar	武器73	asset\avatar	0
st005a_000_1.avatar	武器74	asset\avatar	0
st005a_000_2.avatar	武器75	asset\avatar	0
st005a_001.avatar	武器76	asset\avatar	0
st005a_001_1.avatar	武器77	asset\avatar	0
st005a_001_2.avatar	武器78	asset\avatar	0
st005a_002.avatar	武器79	asset\avatar	0
st000a_002_1.avatar	武器8	asset\avatar	0
st005a_002_1.avatar	武器80	asset\avatar	0
st005a_002_2.avatar	武器81	asset\avatar	0
st005a_003.avatar	武器82	asset\avatar	0
st005a_003_1.avatar	武器83	asset\avatar	0
st005a_003_2.avatar	武器84	asset\avatar	0
st005a_004.avatar	武器85	asset\avatar	0
st005a_004_1.avatar	武器86	asset\avatar	0
st005a_004_2.avatar	武器87	asset\avatar	0
st006a_000.avatar	武器88	asset\avatar	0
st006a_000_1.avatar	武器89	asset\avatar	0
st000a_002_2.avatar	武器9	asset\avatar	0
st006a_000_2 .avatar	武器90	asset\avatar	0
st006a_000_2.avatar	武器91	asset\avatar	0
st006a_001.avatar	武器92	asset\avatar	0
st006a_001_1.avatar	武器93	asset\avatar	0
st006a_001_2.avatar	武器94	asset\avatar	0
st006a_002.avatar	武器95	asset\avatar	0
st006a_002_1.avatar	武器96	asset\avatar	0
st006a_002_2.avatar	武器97	asset\avatar	0
st007a_000.avatar	武器98	asset\avatar	0
st007a_000_1.avatar	武器99	asset\avatar	0
item_420.avatar	武器货物	asset\avatar	0
item_388.avatar	武器架1	asset\avatar	0
item_388b.avatar	武器架2	asset\avatar	0
mwr_000_l1.avatar	武睿	asset\avatar	0
mwr_ghost_red.avatar	武睿的幻影	asset\avatar	0
mjh008_101_f000_h008.avatar	武潇	asset\avatar	0
ldyz_000_l26.avatar	武装狼王	asset\avatar	0
fjh007a_100_morphface000.avatar	舞娘	asset\avatar	0
bxt_yundingfazhen.avatar	舞仙台到云顶传送门	asset\avatar	0
gear_239_crystal.avatar	舞仙盏1	asset\avatar	0
wxz_s26l1.avatar	舞仙盏2	asset\avatar	0
portal_dungeons_d58.avatar	雾羽丘林	asset\avatar	0
plant_347_trail009.avatar	夕照红霞	asset\avatar	0
mjh002_000_f000_h001.avatar	西残雪	asset\avatar	0
collect_thunder_1_fx.avatar	西华石	asset\avatar	0
item_496.avatar	西市炊饼	asset\avatar	0
drop_cloth_blood.avatar	西域王子的随从1	asset\avatar	0
mxiyusuicong_200_l1.avatar	西域王子的随从2	asset\avatar	0
gzw278.avatar	羲庭奉玉剑穗	asset\avatar	0
mjh008_102_morphface000.avatar	席晏	asset\avatar	0
mjh002_000_f000.avatar	侠客1	asset\avatar	0
mjh010_102_f000.avatar	侠客10	asset\avatar	0
mjh002_001_f000.avatar	侠客2	asset\avatar	0
mjh002_002_f000.avatar	侠客3	asset\avatar	0
mjh002_200_f000.avatar	侠客4	asset\avatar	0
mjh002_201_f000.avatar	侠客5	asset\avatar	0
mjh002_202_f000.avatar	侠客6	asset\avatar	0
mjh010_001_f000.avatar	侠客7	asset\avatar	0
mjh010_100_f000.avatar	侠客8	asset\avatar	0
mjh010_101_f000.avatar	侠客9	asset\avatar	0
fjh002_200_f000.avatar	侠客女1	asset\avatar	0
fjh002_201_f000.avatar	侠客女2	asset\avatar	0
fjh002_202_f000.avatar	侠客女3	asset\avatar	0
fjh002_000_f000.avatar	侠客女4	asset\avatar	0
fjh002_001_f000.avatar	侠客女5	asset\avatar	0
fjh002_002_f000.avatar	侠客女6	asset\avatar	0
gear_055.avatar	侠义榜1	asset\avatar	0
statue_227.avatar	侠义榜2	asset\avatar	0
fjhxiadie_000_l1.avatar	夏蝶	asset\avatar	0
ftg601_morphface000.avatar	夏璇	asset\avatar	1
portal_default_blacksuperdoor.avatar	仙府传送门1	asset\avatar	0
portal_default_bluedoor.avatar	仙府传送门2	asset\avatar	0
animal_stork_000_11.avatar	仙鹤1	asset\avatar	0
ride_stork_001.avatar	坐骑辞云鹤	asset\avatar	0
m56_building_004_l1.avatar	仙界大门	asset\avatar	0
b018_bin03_000_l1.avatar	仙灵·降雷升风	asset\avatar	0
b018_bin01_000_l1.avatar	仙灵·三山五岳	asset\avatar	0
b018_bin04_000_l1.avatar	仙灵·四方恶煞	asset\avatar	0
b018_bin02_000_l1.avatar	仙灵·玉魄水精1	asset\avatar	0
b018_ice.avatar	仙灵·玉魄水精2	asset\avatar	0
b20_ice.avatar	仙灵·玉魄水精3	asset\avatar	0
fyx_xiannv_l1.avatar	仙女	asset\avatar	0
